"sg_uf";"cd_municipio";"nm_municipio";"nr_zona";"nr_secao";"qt_votos_presidente";"qt_votos_pre_22";"qt_votos_pre_13";"qt_votos_pre_outros";"qt_votos_governador";"url_tse"
"SP";"70793";"SÃO CARLOS";"121";"117";"326";"119";"140";"67";"320";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70793;zn=121;se=117/dados-de-urna/boletim-de-urna"
"SP";"62910";"CAMPINAS";"378";"248";"312";"141";"126";"45";"309";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62910;zn=378;se=248/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"417";"230";"291";"94";"142";"55";"286";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=417;se=230/dados-de-urna/boletim-de-urna"
"SP";"61557";"ARAÇATUBA";"299";"37";"216";"143";"52";"21";"211";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=61557;zn=299;se=37/dados-de-urna/boletim-de-urna"
"SP";"66397";"LIMEIRA";"399";"245";"242";"156";"56";"30";"240";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66397;zn=399;se=245/dados-de-urna/boletim-de-urna"
"SP";"62910";"CAMPINAS";"274";"540";"273";"140";"82";"51";"267";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62910;zn=274;se=540/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"350";"489";"280";"94";"134";"52";"273";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=350;se=489/dados-de-urna/boletim-de-urna"
"SP";"70572";"SANTO ANDRÉ";"156";"316";"208";"72";"83";"53";"207";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70572;zn=156;se=316/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"4";"119";"296";"146";"93";"57";"294";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=4;se=119/dados-de-urna/boletim-de-urna"
"SP";"61638";"ARARAQUARA";"385";"351";"283";"110";"137";"36";"279";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=61638;zn=385;se=351/dados-de-urna/boletim-de-urna"
"SP";"62910";"CAMPINAS";"275";"344";"317";"150";"119";"48";"309";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62910;zn=275;se=344/dados-de-urna/boletim-de-urna"
"SP";"69698";"RIBEIRÃO PRETO";"265";"256";"291";"165";"95";"31";"289";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=69698;zn=265;se=256/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"2";"31";"361";"119";"159";"83";"332";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=2;se=31/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"328";"864";"310";"96";"150";"64";"302";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=328;se=864/dados-de-urna/boletim-de-urna"
"SP";"64297";"FRANCO DA ROCHA";"192";"540";"197";"65";"101";"31";"196";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64297;zn=192;se=540/dados-de-urna/boletim-de-urna"
"SP";"66192";"JUNDIAÍ";"65";"611";"283";"123";"95";"65";"281";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66192;zn=65;se=611/dados-de-urna/boletim-de-urna"
"SP";"70718";"SANTOS";"118";"238";"247";"105";"110";"32";"243";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70718;zn=118;se=238/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"371";"35";"243";"61";"137";"45";"238";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=371;se=35/dados-de-urna/boletim-de-urna"
"SP";"70971";"SÃO JOSÉ DO RIO PRETO";"267";"257";"292";"158";"98";"36";"288";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70971;zn=267;se=257/dados-de-urna/boletim-de-urna"
"SP";"68756";"PIRACICABA";"270";"565";"272";"136";"105";"31";"262";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=68756;zn=270;se=565/dados-de-urna/boletim-de-urna"
"SP";"66818";"MARÍLIA";"70";"409";"265";"138";"90";"37";"263";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66818;zn=70;se=409/dados-de-urna/boletim-de-urna"
"SP";"67890";"OSASCO";"332";"42";"280";"127";"102";"51";"270";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=67890;zn=332;se=42/dados-de-urna/boletim-de-urna"
"SP";"67890";"OSASCO";"332";"29";"301";"142";"84";"75";"299";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=67890;zn=332;se=29/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"397";"358";"314";"110";"151";"53";"310";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=397;se=358/dados-de-urna/boletim-de-urna"
"SP";"66192";"JUNDIAÍ";"65";"500";"317";"172";"93";"52";"316";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66192;zn=65;se=500/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"420";"236";"327";"145";"131";"51";"324";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=420;se=236/dados-de-urna/boletim-de-urna"
"SP";"65790";"ITU";"59";"20";"316";"185";"75";"56";"314";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=65790;zn=59;se=20/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"371";"226";"328";"73";"187";"68";"322";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=371;se=226/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"6";"175";"326";"112";"139";"75";"310";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=6;se=175/dados-de-urna/boletim-de-urna"
"SP";"70998";"SÃO JOSÉ DOS CAMPOS";"411";"252";"304";"154";"111";"39";"298";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70998;zn=411;se=252/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"6";"137";"297";"89";"134";"74";"286";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=6;se=137/dados-de-urna/boletim-de-urna"
"SP";"63770";"DIADEMA";"329";"375";"301";"91";"151";"59";"299";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=63770;zn=329;se=375/dados-de-urna/boletim-de-urna"
"SP";"70572";"SANTO ANDRÉ";"306";"195";"275";"112";"123";"40";"271";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70572;zn=306;se=195/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"421";"332";"324";"115";"150";"59";"318";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=421;se=332/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"421";"351";"324";"112";"156";"56";"321";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=421;se=351/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"371";"382";"287";"64";"169";"54";"281";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=371;se=382/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"374";"235";"289";"88";"146";"55";"286";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=374;se=235/dados-de-urna/boletim-de-urna"
"SP";"63770";"DIADEMA";"329";"314";"310";"99";"163";"48";"309";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=63770;zn=329;se=314/dados-de-urna/boletim-de-urna"
"SP";"65471";"ITAPETININGA";"52";"259";"271";"169";"72";"30";"267";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=65471;zn=52;se=259/dados-de-urna/boletim-de-urna"
"SP";"62138";"BARUERI";"386";"45";"239";"102";"97";"40";"237";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62138;zn=386;se=45/dados-de-urna/boletim-de-urna"
"SP";"66818";"MARÍLIA";"400";"85";"265";"166";"62";"37";"258";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66818;zn=400;se=85/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"372";"65";"295";"67";"183";"45";"291";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=372;se=65/dados-de-urna/boletim-de-urna"
"SP";"70793";"SÃO CARLOS";"121";"237";"316";"132";"115";"69";"307";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70793;zn=121;se=237/dados-de-urna/boletim-de-urna"
"SP";"71838";"TAUBATÉ";"407";"128";"270";"157";"64";"49";"264";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71838;zn=407;se=128/dados-de-urna/boletim-de-urna"
"SP";"62910";"CAMPINAS";"274";"647";"327";"162";"113";"52";"325";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62910;zn=274;se=647/dados-de-urna/boletim-de-urna"
"SP";"67130";"MOGI DAS CRUZES";"287";"253";"222";"95";"79";"48";"221";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=67130;zn=287;se=253/dados-de-urna/boletim-de-urna"
"SP";"65110";"INDAIATUBA";"211";"448";"318";"184";"77";"57";"316";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=65110;zn=211;se=448/dados-de-urna/boletim-de-urna"
"SP";"68756";"PIRACICABA";"93";"157";"311";"161";"99";"51";"297";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=68756;zn=93;se=157/dados-de-urna/boletim-de-urna"
"SP";"62197";"BAURU";"23";"270";"318";"168";"103";"47";"313";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62197;zn=23;se=270/dados-de-urna/boletim-de-urna"
"SP";"71498";"SUMARÉ";"362";"300";"285";"116";"132";"37";"284";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71498;zn=362;se=300/dados-de-urna/boletim-de-urna"
"SP";"64777";"GUARULHOS";"393";"249";"304";"129";"124";"51";"297";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64777;zn=393;se=249/dados-de-urna/boletim-de-urna"
"SP";"71455";"SOROCABA";"137";"109";"343";"206";"68";"69";"341";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71455;zn=137;se=109/dados-de-urna/boletim-de-urna"
"SP";"71579";"TABOÃO DA SERRA";"324";"373";"173";"46";"102";"25";"171";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71579;zn=324;se=373/dados-de-urna/boletim-de-urna"
"SP";"61638";"ARARAQUARA";"13";"273";"213";"60";"115";"38";"206";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=61638;zn=13;se=273/dados-de-urna/boletim-de-urna"
"SP";"70718";"SANTOS";"118";"376";"280";"107";"123";"50";"278";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70718;zn=118;se=376/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"255";"171";"282";"111";"114";"57";"276";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=255;se=171/dados-de-urna/boletim-de-urna"
"SP";"71579";"TABOÃO DA SERRA";"324";"360";"323";"101";"166";"56";"322";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71579;zn=324;se=360/dados-de-urna/boletim-de-urna"
"SP";"61816";"ATIBAIA";"16";"114";"287";"130";"115";"42";"286";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=61816;zn=16;se=114/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"247";"694";"195";"75";"87";"33";"193";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=247;se=694/dados-de-urna/boletim-de-urna"
"SP";"69698";"RIBEIRÃO PRETO";"108";"162";"258";"76";"145";"37";"219";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=69698;zn=108;se=162/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"403";"210";"311";"111";"141";"59";"309";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=403;se=210/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"403";"294";"286";"74";"166";"46";"285";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=403;se=294/dados-de-urna/boletim-de-urna"
"SP";"71498";"SUMARÉ";"230";"290";"272";"137";"97";"38";"267";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71498;zn=230;se=290/dados-de-urna/boletim-de-urna"
"SP";"71455";"SOROCABA";"342";"278";"340";"179";"114";"47";"339";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71455;zn=342;se=278/dados-de-urna/boletim-de-urna"
"SP";"64750";"GUARUJÁ";"310";"175";"319";"132";"149";"38";"315";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64750;zn=310;se=175/dados-de-urna/boletim-de-urna"
"SP";"70793";"SÃO CARLOS";"121";"318";"326";"99";"154";"73";"316";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70793;zn=121;se=318/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"351";"31";"274";"113";"93";"68";"268";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=351;se=31/dados-de-urna/boletim-de-urna"
"SP";"65110";"INDAIATUBA";"211";"307";"278";"151";"69";"58";"275";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=65110;zn=211;se=307/dados-de-urna/boletim-de-urna"
"SP";"71218";"SÃO VICENTE";"177";"143";"298";"122";"142";"34";"295";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71218;zn=177;se=143/dados-de-urna/boletim-de-urna"
"SP";"65110";"INDAIATUBA";"211";"497";"360";"194";"93";"73";"357";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=65110;zn=211;se=497/dados-de-urna/boletim-de-urna"
"SP";"65510";"ITAPEVI";"359";"90";"265";"99";"131";"35";"258";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=65510;zn=359;se=90/dados-de-urna/boletim-de-urna"
"SP";"67130";"MOGI DAS CRUZES";"287";"414";"297";"117";"114";"66";"296";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=67130;zn=287;se=414/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"347";"338";"293";"106";"126";"61";"288";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=347;se=338/dados-de-urna/boletim-de-urna"
"SP";"66079";"JAÚ";"63";"250";"223";"115";"67";"41";"221";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66079;zn=63;se=250/dados-de-urna/boletim-de-urna"
"SP";"64777";"GUARULHOS";"279";"604";"328";"153";"125";"50";"315";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64777;zn=279;se=604/dados-de-urna/boletim-de-urna"
"SP";"64750";"GUARUJÁ";"212";"216";"319";"169";"96";"54";"317";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64750;zn=212;se=216/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"280";"57";"190";"86";"60";"44";"187";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=280;se=57/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"2";"235";"296";"68";"173";"55";"294";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=2;se=235/dados-de-urna/boletim-de-urna"
"SP";"66818";"MARÍLIA";"400";"255";"369";"210";"118";"41";"357";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66818;zn=400;se=255/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"408";"143";"271";"89";"122";"60";"262";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=408;se=143/dados-de-urna/boletim-de-urna"
"SP";"70777";"SÃO CAETANO DO SUL";"269";"151";"345";"177";"96";"72";"338";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70777;zn=269;se=151/dados-de-urna/boletim-de-urna"
"SP";"70998";"SÃO JOSÉ DOS CAMPOS";"127";"698";"324";"182";"86";"56";"322";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70998;zn=127;se=698/dados-de-urna/boletim-de-urna"
"SP";"64750";"GUARUJÁ";"212";"185";"297";"139";"103";"55";"295";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64750;zn=212;se=185/dados-de-urna/boletim-de-urna"
"SP";"70998";"SÃO JOSÉ DOS CAMPOS";"411";"353";"294";"113";"138";"43";"286";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70998;zn=411;se=353/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"249";"636";"332";"125";"141";"66";"327";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=249;se=636/dados-de-urna/boletim-de-urna"
"SP";"70971";"SÃO JOSÉ DO RIO PRETO";"125";"9";"296";"199";"73";"24";"274";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70971;zn=125;se=9/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"418";"476";"319";"96";"170";"53";"316";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=418;se=476/dados-de-urna/boletim-de-urna"
"SP";"62910";"CAMPINAS";"33";"35";"219";"112";"75";"32";"207";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62910;zn=33;se=35/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"249";"461";"268";"105";"97";"66";"251";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=249;se=461/dados-de-urna/boletim-de-urna"
"SP";"61638";"ARARAQUARA";"13";"412";"268";"96";"131";"41";"261";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=61638;zn=13;se=412/dados-de-urna/boletim-de-urna"
"SP";"68756";"PIRACICABA";"270";"468";"210";"125";"57";"28";"208";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=68756;zn=270;se=468/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"249";"338";"251";"129";"75";"47";"248";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=249;se=338/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"5";"68";"293";"126";"105";"62";"290";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=5;se=68/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"2";"581";"204";"45";"135";"24";"152";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=2;se=581/dados-de-urna/boletim-de-urna"
"SP";"68756";"PIRACICABA";"270";"602";"340";"237";"64";"39";"339";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=68756;zn=270;se=602/dados-de-urna/boletim-de-urna"
"SP";"64777";"GUARULHOS";"176";"354";"296";"117";"117";"62";"293";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64777;zn=176;se=354/dados-de-urna/boletim-de-urna"
"SP";"70750";"SÃO BERNARDO DO CAMPO";"174";"533";"85";"16";"59";"10";"78";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70750;zn=174;se=533/dados-de-urna/boletim-de-urna"
"SP";"62910";"CAMPINAS";"275";"552";"299";"103";"159";"37";"298";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62910;zn=275;se=552/dados-de-urna/boletim-de-urna"
"SP";"64777";"GUARULHOS";"278";"346";"295";"142";"94";"59";"294";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64777;zn=278;se=346/dados-de-urna/boletim-de-urna"
"SP";"69795";"RIO CLARO";"288";"75";"303";"178";"79";"46";"294";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=69795;zn=288;se=75/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"326";"755";"324";"101";"171";"52";"313";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=326;se=755/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"372";"667";"298";"53";"182";"63";"294";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=372;se=667/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"6";"350";"328";"117";"139";"72";"315";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=6;se=350/dados-de-urna/boletim-de-urna"
"SP";"71838";"TAUBATÉ";"141";"314";"278";"166";"69";"43";"275";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71838;zn=141;se=314/dados-de-urna/boletim-de-urna"
"SP";"70718";"SANTOS";"118";"241";"256";"98";"118";"40";"231";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70718;zn=118;se=241/dados-de-urna/boletim-de-urna"
"SP";"71498";"SUMARÉ";"230";"286";"314";"153";"122";"39";"303";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71498;zn=230;se=286/dados-de-urna/boletim-de-urna"
"SP";"64750";"GUARUJÁ";"310";"196";"315";"131";"139";"45";"312";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64750;zn=310;se=196/dados-de-urna/boletim-de-urna"
